id,nbSons,enonce,rang,nomenclature,origine,origineAnnexe,couleur,musicalite,geometrie
1439,7,101101011010,213-5,Éthiopien,mode classique occidental,Gammes / modes classiques,#3e66ac,"QUI
TONm
IDÉ
OMN
ATR",—
1440,7,101101011010,213-5,Mineur naturel,mode classique occidental,Gammes / modes classiques,#3e66ac,"QUI
TONm
IDÉ
OMN
ATR",—
1441,7,101101011010,213-5,Nahawand,mode traditionnel Arabie,Gammes / modes traditionnels,#3e66ac,"QUI
TONm
IDÉ
OMN
ATR",—
1442,7,101101011010,213-5,Asawari,mode traditionnel Inde (raga),Gammes / modes traditionnels,#3e66ac,"QUI
TONm
IDÉ
OMN
ATR",—
1443,7,110101011010,213-6,"m7(9b,11,13b) • phrygien",chiffrage harmonique modal mineur,Accords modaux mineurs,#3e66ac,"QUI
TONm
IDÉ
HIS
OMN
ATR",—
1444,7,110101011010,213-6,Phrygien,mode classique occidental,Gammes / modes classiques,#3e66ac,"QUI
TONm
IDÉ
HIS
OMN
ATR",—
1445,7,110101011010,213-6,Kurde,mode traditionnel Arabie,Gammes / modes traditionnels,#3e66ac,"QUI
TONm
IDÉ
HIS
OMN
ATR",—
1446,7,110101011010,213-6,Bhairavi,mode traditionnel Inde (raga),Gammes / modes traditionnels,#3e66ac,"QUI
TONm
IDÉ
HIS
OMN
ATR",—
1447,7,110101101010,213-7,"m7,5b(9b,11,13b) • locrien",chiffrage harmonique modal mineur,Accords modaux mineurs,#3e66ac,"IDÉ
HIS
OMN",—
1448,7,110101101010,213-7,"m7,5b(9b,13b) • locrien",chiffrage harmonique modal mineur,Accords modaux mineurs,#3e66ac,"IDÉ
HIS
OMN",—
1449,7,110101101010,213-7,Locrien,mode classique occidental,Gammes / modes classiques,#3e66ac,"IDÉ
HIS
OMN",—
1450,7,110101101010,213-7,Bhiyari,mode traditionnel Inde (raga),Gammes / modes traditionnels,#3e66ac,"IDÉ
HIS
OMN",—
1451,7,110101101010,213-7,Abu-Ata,mode traditionnel Iran,Gammes / modes traditionnels,#3e66ac,"IDÉ
HIS
OMN",—
1452,7,101010101101,214-1,"7M,5#(9,11#,13)",chiffrage harmonique tonal majeur,Accords tonals majeurs,#3e66ac,"PSE
CAD
TRP
OMN",—
1453,7,101010101101,214-1,Lydien augmenté,mode moderne occidental,Gammes / modes modernes,#3e66ac,"PSE
CAD
TRP
OMN",—
1454,7,101010110110,214-2,"7,5b(9,13) • s-alt (semi-altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"QUI
TONM
PSE
CAD
TRP
OMN",—
1455,7,101010110110,214-2,"7(9,11#,13) • s-alt (semi-altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"QUI
TONM
PSE
CAD
TRP
OMN",—
1456,7,101010110110,214-2,Christophanatole A1,mode extrapolé (harmonie),Gammes / modes extrapolés,#3e66ac,"QUI
TONM
PSE
CAD
TRP
OMN",—
1457,7,101010110110,214-2,Brésilien du Nordeste,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
PSE
CAD
TRP
OMN",—
1458,7,101010110110,214-2,Lydien dominante,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
PSE
CAD
TRP
OMN",—
1459,7,101010110110,214-2,Overtone,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
PSE
CAD
TRP
OMN",—
1460,7,101010110110,214-2,Bela Bartok,mode signature compositeur,Gammes / modes signature,#3e66ac,"QUI
TONM
PSE
CAD
TRP
OMN",—
1461,7,101011011010,214-3,"7(9,11,13b)",chiffrage harmonique modal dominante,Accords modaux dominante,#3e66ac,"QUI
TONM
PSE
CAD
TRP
PAL
OMN
ATR",—
1462,7,101011011010,214-3,Hindoustan,mode classique occidental,Gammes / modes classiques,#3e66ac,"QUI
TONM
PSE
CAD
TRP
PAL
OMN
ATR",—
1463,7,101011011010,214-3,Christophanatole A2,mode extrapolé (harmonie),Gammes / modes extrapolés,#3e66ac,"QUI
TONM
PSE
CAD
TRP
PAL
OMN
ATR",—
1464,7,101011011010,214-3,Mixolydien 6b,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
PSE
CAD
TRP
PAL
OMN
ATR",—
1465,7,101011011010,214-3,Super Aeolien,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
PSE
CAD
TRP
PAL
OMN
ATR",—
1466,7,101011011010,214-3,Hindù,mode traditionnel Inde (raga),Gammes / modes traditionnels,#3e66ac,"QUI
TONM
PSE
CAD
TRP
PAL
OMN
ATR",—
1467,7,101101010101,214-4,"m7M(9,11,13)",chiffrage harmonique modal mineur,Accords modaux mineurs,#3e66ac,"QUI
TONm
PSE
CAD
TRP
OMN
ATR",—
1468,7,101101010101,214-4,Hawaïen,mode classique occidental,Gammes / modes classiques,#3e66ac,"QUI
TONm
PSE
CAD
TRP
OMN
ATR",—
1469,7,101101010101,214-4,Mélodique mineur,mode classique occidental,Gammes / modes classiques,#3e66ac,"QUI
TONm
PSE
CAD
TRP
OMN
ATR",—
1470,7,101101010101,214-4,Mineur mélodique (ascendant),mode classique occidental,Gammes / modes classiques,#3e66ac,"QUI
TONm
PSE
CAD
TRP
OMN
ATR",—
1471,7,101101010101,214-4,Mineur jazz,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONm
PSE
CAD
TRP
OMN
ATR",—
1472,7,101101010101,214-4,Pseudomajeur 1#,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONm
PSE
CAD
TRP
OMN
ATR",—
1473,7,101101010101,214-4,Pseudomajeur 3b,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONm
PSE
CAD
TRP
OMN
ATR",—
1474,7,101101101010,214-5,"m7,5b(9,11,13b)",chiffrage harmonique modal mineur,Accords modaux mineurs,#3e66ac,"PSE 
CAD
TRP
OMN",—
1475,7,101101101010,214-5,Locrien 2-nat,mode moderne occidental,Gammes / modes modernes,#3e66ac,"PSE 
CAD
TRP
OMN",—
1476,7,110101010110,214-6,"m7(9b,11,13)",chiffrage harmonique modal mineur,Accords modaux mineurs,#3e66ac,"QUI
TONm
PSE
CAD
TRP
HIS
OMN
ATR",—
1477,7,110101010110,214-6,Javanais,mode classique occidental,Gammes / modes classiques,#3e66ac,"QUI
TONm
PSE
CAD
TRP
HIS
OMN
ATR",—
1478,7,110101010110,214-6,Dorien 2b,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONm
PSE
CAD
TRP
HIS
OMN
ATR",—
1479,7,110110101010,214-7,"7(9b,9#,11#,13b) sans 5 • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"PSE
CAD
TRP
OMN",—
1480,7,110110101010,214-7,"7,5#(9b,9#,11#) sans 5 • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"PSE
CAD
TRP
OMN",—
1481,7,110110101010,214-7,"7,5#(9b,9#,11#) sans 5 • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"PSE
CAD
TRP
OMN",—
1482,7,110110101010,214-7,"7,5b(9b,9#,13b) sans 5 • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"PSE
CAD
TRP
OMN",—
1483,7,110110101010,214-7,Altéré,mode moderne occidental,Gammes / modes modernes,#3e66ac,"PSE
CAD
TRP
OMN",—
1484,7,110110101010,214-7,Super Locrien,mode moderne occidental,Gammes / modes modernes,#3e66ac,"PSE
CAD
TRP
OMN",—
1485,6,100000101111,215-1,Non-classé,—,—,#FF0000 ,"TRP
OMN",HET
1486,6,101111100000,215-2,Non-classé,—,—,#FF0000 ,"TRP
OMN",HET
1487,6,110000010111,215-3,Non-classé,—,—,#FF0000 ,"QUI
NEU
TRP
OMN
ATR",HET
1488,6,111000001011,215-4,Non-classé,—,—,#FF0000 ,"TRP
OMN
ATR",HET
1489,6,111100000101,215-5,Non-classé,—,—,#FF0000 ,"TRP
OMN
ATR",HET
1490,6,111110000010,215-6,Non-classé,—,—,#FF0000 ,"TRP
OMN
ATR",HET
1491,6,100000111110,216-1,Non-classé,—,—,#66ccff,"QUI
NEU
TRP
OMN",HET
1492,6,101000001111,216-2,Non-classé,—,—,#66ccff,"TRP
OMN
ATR",HET
1493,6,110100000111,216-3,Non-classé,—,—,#66ccff,"TRP
OMN
ATR",HET
1494,6,111010000011,216-4,Non-classé,—,—,#66ccff,"TRP
OMN
ATR",HET
1495,6,111101000001,216-5,Non-classé,—,—,#66ccff,"TRP
OMN
ATR",HET
1496,6,111110100000,216-6,Non-classé,—,—,#66ccff,"TRP
OMN",HET
1497,7,101010101011,217-1,Leading whole-tone,mode moderne occidental,Gammes / modes modernes,#3e66ac,"CAD
TRP
OMN",—
1498,7,101010101110,217-2,Non-classé,—,—,#3e66ac,"CAD
TRP
OMN",—
1499,7,101010111010,217-3,"7,5b(9,13b) • s-alt (semi-altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"QUI
TONM
CAD
TRP
OMN",—
1500,7,101010111010,217-3,"7,5#(9,11#) • s-alt (semi-altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"QUI
TONM
CAD
TRP
OMN",—
1501,7,101010111010,217-3,"7(9,11#,13b) • s-alt (semi-altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"QUI
TONM
CAD
TRP
OMN",—
1502,7,101010111010,217-3,Lydien dominante augmenté,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
CAD
TRP
OMN",—
1503,7,101011101010,217-4,Arabe,mode classique occidental,Gammes / modes classiques,#3e66ac,"CAD
TRP
OMN",—
1504,7,101011101010,217-4,Locrien majeur,mode moderne occidental,Gammes / modes modernes,#3e66ac,"CAD
TRP
OMN",—
1505,7,101110101010,217-5,Non-classé,—,—,#3e66ac,"CAD
TRP
OMN",—
1506,7,110101010101,217-6,Napolitain majeur,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONm
CAD
TRP
PAL
HIS
OMN
ATR",—
1507,7,111010101010,217-7,Heptunitonique,mode moderne occidental,Gammes / modes modernes,#3e66ac,"CAD
TRP
OMN",—
1508,7,100110101101,218-1,Non-classé,—,—,#3e66ac,"PSE
TRP
OMN",HET
1509,7,101011011001,218-2,Harmonique majeur,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
PSE
TRP
OMN
ATR",HET
1510,7,101011011001,218-2,Majeur harmonique,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
PSE
TRP
OMN
ATR",HET
1511,7,101011011001,218-2,Pseudomajeur 6b,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
PSE
TRP
OMN
ATR",HET
1512,7,101100110101,218-3,Lydien mineur,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONm
PSE
TRP
OMN",HET
1513,7,101100110101,218-3,Agam,mode traditionnel Arabie,Gammes / modes traditionnels,#3e66ac,"QUI
TONm
PSE
TRP
OMN",HET
1514,7,101100110101,218-3,Madhuvanti descendant,mode traditionnel Inde (raga),Gammes / modes traditionnels,#3e66ac,"QUI
TONm
PSE
TRP
OMN",HET
1515,7,101101100110,218-4,Demi-diminué naturel,mode moderne occidental,Gammes / modes modernes,#3e66ac,"PSE
TRP
OMN",HET
1516,7,110011010110,218-5,"7(9b,9#,13b) • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"QUI
TONM
PSE
TRP
ORI
OMN
ATR",HET
1517,7,110101101100,218-6,Non-classé,—,—,#3e66ac,"PSE
TRP
HIS
OMN",HET
1518,7,110110011010,218-7,"7(9b,11,13)",chiffrage harmonique modal dominante,Accords modaux dominante,#3e66ac,"QUI
TONM
TONm
PSE
TRP
BIN
OMN
ATR",HET
1519,7,110110011010,218-7,Mixoriental,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
TONm
PSE
TRP
BIN
OMN
ATR",HET
1520,7,100110110101,219-1,Lydien 2#,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
TONm
PSE
TRP
BIN
OMN",HET
1521,7,101011001101,219-2,Ionien augmenté,mode moderne occidental,Gammes / modes modernes,#3e66ac,"PSE
TRP
OMN
ATR",HET
1522,7,101011001101,219-2,Pseudomajeur 5#,mode moderne occidental,Gammes / modes modernes,#3e66ac,"PSE
TRP
OMN
ATR",HET
1523,7,101100110110,219-3,Dorien 4#,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONm
PSE
TRP
OMN",HET
1524,7,101100110110,219-3,Roumain mineur,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONm
PSE
TRP
OMN",HET
1525,7,101100110110,219-3,Nikriz,mode traditionnel Arabie,Gammes / modes traditionnels,#3e66ac,"QUI
TONm
PSE
TRP
OMN",HET
1526,7,101101011001,219-4,Harmonique mineur,mode classique occidental,Gammes / modes classiques,#3e66ac,"QUI
TONm
PSE
TRP
OMN
ATR",HET
1527,7,101101011001,219-4,Mineur harmonique,mode classique occidental,Gammes / modes classiques,#3e66ac,"QUI
TONm
PSE
TRP
OMN
ATR",HET
1528,7,101101011001,219-4,Mohammedan,mode classique occidental,Gammes / modes classiques,#3e66ac,"QUI
TONm
PSE
TRP
OMN
ATR",HET
1529,7,101101011001,219-4,Farkhâr,mode traditionnel Arabie,Gammes / modes traditionnels,#3e66ac,"QUI
TONm
PSE
TRP
OMN
ATR",HET
1530,7,101101011001,219-4,Pilù descendant,mode traditionnel Inde (raga),Gammes / modes traditionnels,#3e66ac,"QUI
TONm
PSE
TRP
OMN
ATR",HET
1531,7,101101011001,219-4,Bayaty,mode traditionnel Iran,Gammes / modes traditionnels,#3e66ac,"QUI
TONm
PSE
TRP
OMN
ATR",HET
1532,7,101101011001,219-4,Ispahan,mode traditionnel Iran,Gammes / modes traditionnels,#3e66ac,"QUI
TONm
PSE
TRP
OMN
ATR",HET
1533,7,110011011010,219-5,"7(9b,11,13b)",chiffrage harmonique modal dominante,Accords modaux dominante,#3e66ac,"QUI
TONM
PSE
TRP
ORI
OMN
ATR",HET
1534,7,110011011010,219-5,Espagnol gitan,mode classique occidental,Gammes / modes classiques,#3e66ac,"QUI
TONM
PSE
TRP
ORI
OMN
ATR",HET
1535,7,110011011010,219-5,Juif,mode classique occidental,Gammes / modes classiques,#3e66ac,"QUI
TONM
PSE
TRP
ORI
OMN
ATR",HET
1536,7,110011011010,219-5,Phrygien majeur,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
PSE
TRP
ORI
OMN
ATR",HET
1537,7,110011011010,219-5,Super Phrygien,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
PSE
TRP
ORI
OMN
ATR",HET
1538,7,110011011010,219-5,Hijaz,mode traditionnel Arabie,Gammes / modes traditionnels,#3e66ac,"QUI
TONM
PSE
TRP
ORI
OMN
ATR",HET
1539,7,110011011010,219-5,Ahaba-Rabba,mode traditionnel Liban,Gammes / modes traditionnels,#3e66ac,"QUI
TONM
PSE
TRP
ORI
OMN
ATR",HET
1540,7,110101100110,219-6,Locrien 6#,mode moderne occidental,Gammes / modes modernes,#3e66ac,"PSE
TRP
HIS
OMN",HET
1541,7,110110101100,219-7,Altéré diminué,mode moderne occidental,Gammes / modes modernes,#3e66ac,"PSE
TRP
OMN",HET
1542,7,100101101101,220-1,"7(9b,9#,11#,13) sans 1!",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"TRP
OMN","HET
"
1543,7,100101101101,220-1,Non-classé,—,—,#3e66ac,"TRP
OMN","HET
"
1544,7,101100101101,220-2,Non-classé,—,—,#3e66ac,"TRP
OMN","HET
"
1545,7,101101100101,220-3,Non-classé,—,—,#3e66ac,"TRP
OMN","HET
"
1546,7,101101101100,220-4,"7,5b(9b,9#,13) sans 1!",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"TRP
OMN","HET
"
1547,7,101101101100,220-4,Heptadiminué majeur,mode moderne occidental,Gammes / modes modernes,#3e66ac,"TRP
OMN","HET
"
1548,7,110010110110,220-5,"7(9b,11#,13)",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"QUI
TONM
TRP
OMN","HET
"
1549,7,110110010110,220-6,"7(9b,9#,13)",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"QUI
TONM
TONm
TRP
BIN
OMN
ATR","HET
"
1550,7,110110110010,220-7,"7(9b,9#,11#) • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"QUI
TONM
TONm
TRP
BIN
OMN","HET
"
1551,7,100110110110,221-1,"7(9#,11#,13) • s-alt (semi-altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"QUI
TONM
TONm
TRP
BIN
OMN","HET
"
1552,7,100110110110,221-1,Hongrois majeur,mode classique occidental,Gammes / modes classiques,#3e66ac,"QUI
TONM
TONm
TRP
BIN
OMN","HET
"
1553,7,101001101101,221-2,Non-classé,—,—,#3e66ac,"TRP
OMN","HET
"
1554,7,101101001101,221-3,Non-classé,—,—,#3e66ac,"TRP
OMN
ATR","HET
"
1555,7,101101101001,221-4,Non-classé,—,—,#3e66ac,"TRP
OMN","HET
"
1556,7,110100110110,221-5,Non-classé,—,—,#3e66ac,"QUI
TONm
TRP
OMN","HET
"
1557,7,110110100110,221-6,"7(9b,9#,11#,13) sans 5",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"TRP
OMN","HET
"
1558,7,110110100110,221-6,"7,5b(9b,9#,13)",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"TRP
OMN","HET
"
1559,7,110110110100,221-7,Heptadiminué mineur,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
TONm
TRP
BIN
OMN","HET
"
1560,7,100110101011,222-1,Non-classé,—,—,#3e66ac,"PSE
TRP
OMN",HET
1561,7,101010111001,222-2,Napolitain mineur,mode classique occidental,Gammes / modes classiques,#3e66ac,"QUI
TONM
PSE
TRP
OMN",HET
1562,7,101011100110,222-3,Priti-Hindoli descendant,mode traditionnel Inde (raga),Gammes / modes traditionnels ,#3e66ac,"PSE
TRP
OMN",HET
1563,7,101110011010,222-4,Non-classé,—,—,#3e66ac,"QUI
TONM
TONm
PSE
TRP
BIN
OMN
ATR",HET
1564,7,110011010101,222-5,Non-classé,—,—,#3e66ac,"QUI
TONM
PSE
TRP
ORI
OMN
ATR",HET
1565,7,110101011100,222-6,Pseudomajeur 2b,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONm
PSE
TRP
HIS
OMN
ATR",HET
1566,7,111001101010,222-7,Non-classé,—,—,#3e66ac,"PSE
TRP
OMN",HET
1567,7,100111010101,223-1,Pseudomajeur 2#,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
TONm
PSE
TRP
BIN
OMN
ATR",HET
1568,7,101010110011,223-2,Non-classé,—,—,#3e66ac,"QUI
TONM
PSE
TRP
OMN",HET
1569,7,101011001110,223-3,Non-classé,—,—,#3e66ac,"PSE
TRP
OMN
ATR",HET
1570,7,101100111010,223-4,Non-classé,—,—,#3e66ac,"QUI
TONm
PSE
TRP
OMN",HET
1571,7,110011101010,223-5,Non-classé,—,—,#3e66ac,"PSE
TRP
ORI
OMN",HET
1572,7,110101011001,223-6,Néopolitain,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONm
PSE
TRP
HIS
OMN
ATR",HET
1573,7,111010101100,223-7,Non-classé,—,—,#3e66ac,"PSE
TRP
OMN",HET
1574,7,100101101011,224-1,Non-classé,—,—,#3e66ac,"PSE
CAD
OMN",HET
1575,7,101011100101,224-2,Pseudomajeur 5b,mode moderne occidental,Gammes / modes modernes,#3e66ac,"PSE
CAD
OMN",HET
1576,7,101101011100,224-3,Non-classé,—,—,#3e66ac,"QUI
TONm
PSE
CAD
OMN
ATR",HET
1577,7,101110010110,224-4,Non-classé,—,—,#3e66ac,"QUI
TONM
TONm
PSE
CAD
BIN
OMN
ATR",HET
1578,7,110010110101,224-5,Puravi ascendant,mode traditionnel Inde (raga),Gammes / modes traditionnels ,#3e66ac,"QUI
TONM
PSE
CAD
OMN",HET
1579,7,110101110010,224-6,Non-classé,—,—,#3e66ac,"QUI
TONm
PSE
CAD
HIS
OMN",HET
1580,7,111001011010,224-7,Non-classé,—,—,#3e66ac,"QUI
PSE
NEU
CAD
OMN
ATR",HET
1581,7,100111010110,225-1,"7(9#,11,13)",chiffrage harmonique modal dominante,Accords modaux dominante,#3e66ac,"QUI
TONM
TONm
PSE
CAD
BIN
OMN
ATR",HET
1582,7,100111010110,225-1,Heptajaponais,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
TONm
PSE
CAD
BIN
OMN
ATR",HET
1583,7,101001110101,225-2,Non-classé,—,—,#3e66ac,"QUI
PSE
NEU
CAD
OMN",HET
1584,7,101011010011,225-3,Pseudomajeur 6#,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
PSE
CAD
OMN
ATR",HET
1585,7,101011010011,225-3,Pseudomajeur sur-relatif,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
PSE
CAD
OMN
ATR",HET
1586,7,101101001110,225-4,Non-classé,—,—,#3e66ac,"PSE
CAD
OMN
ATR",HET
1587,7,110100111010,225-5,Non-classé,—,—,#3e66ac,"QUI
TONm
PSE
CAD
OMN",HET
1588,7,110101101001,225-6,Non-classé,—,—,#3e66ac,"PSE
CAD
HIS
OMN",HET
1589,7,111010110100,225-7,Non-classé,—,—,#3e66ac,"QUI
TONM
PSE
CAD
OMN",HET
1590,7,100101110101,226-1,"7(9b,9#,11,13) sans 1!",chiffrage harmonique modal dominante,Accords modaux dominante,#3e66ac,"QUI
TONm
CAD
TRP
OMN",HET
1591,7,100101110101,226-1,Non-classé,—,—,#3e66ac,"QUI
TONm
CAD
TRP
OMN",HET
1592,7,101011001011,226-2,Non-classé,—,—,#3e66ac,"CAD
TRP
OMN
ATR",HET
1593,7,101100101110,226-3,Non-classé,—,—,#3e66ac,"CAD
TRP
OMN",HET
1594,7,101110101100,226-4,Non-classé,—,—,#3e66ac,"CAD
TRP
OMN",HET
1595,7,110010111010,226-5,"7(9b,11#,13b)",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"QUI
TONM
CAD
TRP
OMN",HET
1596,7,110101100101,226-6,Non-classé,—,—,#3e66ac,"CAD
TRP
HIS
OMN",HET
1597,7,111010110010,226-7,Non-classé,—,—,#3e66ac,"QUI
TONM
CAD
TRP
OMN",HET
1598,7,100110101110,227-1,Non-classé,—,—,#3e66ac,"CAD
TRP
OMN",HET
1599,7,101001101011,227-2,Non-classé,—,—,#3e66ac,"CAD
TRP
OMN",HET
1600,7,101011101001,227-3,Non-classé,—,—,#3e66ac,"CAD
TRP
OMN",HET
1601,7,101110100110,227-4,Non-classé,—,—,#3e66ac,"CAD
TRP
OMN",HET
1602,7,110100110101,227-5,Non-classé,—,—,#3e66ac,"QUI
TONm
CAD
TRP
OMN",HET
1603,7,110101110100,227-6,Non-classé,—,—,#3e66ac,"QUI
TONm
CAD
TRP
HIS
OMN",HET
1604,7,111010011010,227-7,Non-classé,—,—,#3e66ac,"QUI
TONM
CAD
TRP
OMN
ATR",HET
1605,7,100101011011,228-1,Non-classé,—,—,#3e66ac,"QUI
TONm
OMN
ATR",HET
1606,7,101011011100,228-2,Pseudomajeur 5#-no7 1,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
OMN
ATR",HET
1607,7,101011011100,228-2,Pseudomajeur augmenté 1,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
OMN
ATR",HET
1608,7,101101110010,228-3,Non-classé,—,—,#3e66ac,"QUI
TONm
OMN",HET
1609,7,101110010101,228-4,Pseudomajeur 2#-no4 majeur,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
TONm
BIN
OMN
ATR",HET
1610,7,110010101101,228-5,Non-classé,—,—,#3e66ac,OMN,HET
1611,7,110111001010,228-6,"7(9b,9#,11,13b) sans 5",chiffrage harmonique modal dominante,Accords modaux dominante,#3e66ac,"OMN
ATR",HET
1612,7,111001010110,228-7,Non-classé,—,—,#3e66ac,"QUI
NEU
OMN
ATR",HET
1613,7,100111011010,229-1,"7(9#,11,13b)",chiffrage harmonique modal dominante,Accords modaux dominante,#3e66ac,"QUI
TONM
TONm
BIN
OMN
ATR",HET
1614,7,101001110110,229-2,Pseudomajeur 4#-no3 dominante,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
NEU
OMN",HET
1615,7,101010011101,229-3,Pseudomajeur 5#-no 4majeur,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
ATR
OMN",HET
1616,7,101101010011,229-4,Non-classé,—,—,#3e66ac,"QUI
TONm
OMN
ATR",HET
1617,7,110101001110,229-5,Non-classé,—,—,#3e66ac,"HIS
OMN
ATR",HET
1618,7,110110101001,229-6,Non-classé,—,—,#3e66ac,OMN,HET
1619,7,111011010100,229-7,Pseudomajeur 1#-no7,mode moderne occidental,Gammes / modes modernes,#3e66ac,"QUI
TONM
OMN
ATR",HET
1620,7,100101011101,230-1,Non-classé,—,—,#3e66ac,"QUI
TONm
CAD
TRP
OMN
ATR","HET
"
1621,7,101011101100,230-2,Non-classé,—,—,#3e66ac,"CAD
TRP
OMN","HET
"
1622,7,101100101011,230-3,Non-classé,—,—,#3e66ac,"CAD
TRP
OMN","HET
"
1623,7,101110110010,230-4,Non-classé,—,—,#3e66ac,"QUI
TONM
TONm
CAD
TRP
BIN
OMN","HET
"
1624,7,110010101110,230-5,Non-classé,—,—,#3e66ac,"CAD
TRP
OMN","HET
"
1625,7,110110010101,230-6,Non-classé,—,—,#3e66ac,"QUI
TONM
TONm
CAD
TRP
BIN
OMN
ATR","HET
"
1626,7,111011001010,230-7,Non-classé,—,—,#3e66ac,"CAD
TRP
OMN
ATR","HET
"
1627,7,100110111010,231-1,"7(9#,11#,13b) • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#3e66ac,"QUI
TONM
TONm
CAD
TRP
BIN
OMN",HET
1628,7,101001101110,231-2,Non-classé,—,—,#3e66ac,"CAD
TRP
OMN",HET
1629,7,101010011011,231-3,Non-classé,—,—,#3e66ac,"QUI
TONM
CAD
TRP
ATR
OMN",HET
1630,7,101110101001,231-4,Non-classé,—,—,#3e66ac,"CAD
TRP
OMN",HET
1631,7,110101001101,231-5,Non-classé,—,—,#3e66ac,"CAD
TRP
HIS
OMN
ATR",HET
1632,7,110111010100,231-6,Non-classé,—,—,#3e66ac,"QUI
TONM
TONm
CAD
TRP
BIN
OMN
ATR",HET
1633,7,111010100110,231-7,Non-classé,—,—,#3e66ac,"CAD
TRP
OMN",HET
1634,7,100110110011,232-1,Derek Sébastian,mode signature compositeur,Gammes / modes signature,#3e66ac,"QUI
TONM
TONm
BIN
OMN",—
1635,7,100111001101,232-2,Non-classé,—,—,#3e66ac,"OMN
ATR",—
1636,7,101100111001,232-3,Algérien,mode classique occidental,Gammes / modes classiques,#3e66ac,"QUI
TONm
OMN",—
1637,7,101100111001,232-3,Andalou,mode classique occidental,Gammes / modes classiques,#3e66ac,"QUI
TONm
OMN",—
1638,7,101100111001,232-3,Hongrois gitan,mode classique occidental,Gammes / modes classiques,#3e66ac,"QUI
TONm
OMN",—
1639,7,101100111001,232-3,Hongrois mineur,mode classique occidental,Gammes / modes classiques,#3e66ac,"QUI
TONm
OMN",—
